timestamp,rank,name,symbol,price,change_1h,change_24h,change_7d,market_cap,volume_24h
2026-09-07T01:32:05+00:00,4,BNB,BNB,611.966724,1.9,-7.39,4.02,89588160068.93,6937056688.79
2026-09-07T01:32:05+00:00,5,Solana,SOL,183.649797,0.08,-6.38,5.11,84469267617.48,6164387436.46
2026-09-07T01:32:05+00:00,6,XRP,XRP,1.421039,0.56,5.26,3.26,80854764816.03,7037146940.24
2026-09-07T01:32:05+00:00,7,Dogecoin,DOGE,0.123808,0.74,-1.72,11.69,18161796433.41,1629946243.3
2026-09-07T01:32:05+00:00,8,Cardano,ADA,0.606693,-1.77,-3.61,-1.01,21290722585.93,1184971422.93
2026-09-07T01:32:05+00:00,9,Avalanche,AVAX,123.637774,0.79,-2.37,-5.72,18895282373.99,1415276510.24
2026-09-07T01:32:05+00:00,10,Chainlink,LINK,26.80946,0.11,-4.5,13.05,16164995932.68,692076418.73
2026-09-07T01:32:05+00:00,11,Polkadot,DOT,8.574937,1.11,4.95,7.2,11392968166.37,726444879.06
2026-09-07T01:32:05+00:00,12,Polygon,MATIC,0.963888,1.86,-2.35,7.36,9158010527.01,718633821.02
2026-09-07T01:32:05+00:00,13,Litecoin,LTC,112.184872,-0.82,0.77,-10.62,8456069072.18,430792069.04
2026-09-07T01:32:05+00:00,14,TRON,TRX,0.184808,-0.93,-1.98,-6.13,16076205638.92,662569473.87
2026-09-07T01:32:05+00:00,15,Toncoin,TON,6.635906,0.89,-3.5,-6.43,17231429814.49,1016772962.04
2026-09-07T02:32:05+00:00,1,Bitcoin,BTC,57379.3885,0.55,2.55,-2.31,1180032193220.36,95082071315.01
2026-09-07T02:32:05+00:00,2,Ethereum,ETH,4180.932976,1.31,6.49,12.44,512288945647.75,41217914871.32
2026-09-07T02:32:05+00:00,3,Tether,USDT,1.00799,-1.94,-7.82,18.31,120374296175.71,5400191220.49
2026-09-07T02:32:05+00:00,4,BNB,BNB,597.699389,-1.43,-4.26,12.17,89922985113.44,3532260349.46
2026-09-07T02:32:05+00:00,5,Solana,SOL,183.257958,1.17,-5.31,16.19,84582923740.58,6488409336.1
2026-09-07T02:32:05+00:00,6,XRP,XRP,1.434353,1.58,4.61,14.36,80509740227.02,5796972559.81
2026-09-07T02:32:05+00:00,7,Dogecoin,DOGE,0.126233,0.97,-0.98,15.89,18320153348.04,839414769.25
2026-09-07T02:32:05+00:00,8,Cardano,ADA,0.602239,-1.44,-0.11,-12.95,21485850488.76,831302880.52
2026-09-07T02:32:05+00:00,9,Avalanche,AVAX,124.16569,-0.01,0.63,15.2,18812510576.85,1528474964.39
2026-09-07T02:32:05+00:00,10,Chainlink,LINK,26.069788,0.25,2.64,14.42,16159486352.34,893089941.59
2026-09-07T02:32:05+00:00,11,Polkadot,DOT,9.012375,-1.7,2.19,7.26,11292504729.99,759017933.04
2026-09-07T02:32:05+00:00,12,Polygon,MATIC,0.990736,1.73,-2.71,19.36,9101933855.94,537632852.82
2026-09-07T02:32:05+00:00,13,Litecoin,LTC,115.081157,-1.86,3.49,6.88,8372885900.73,686291766.08
2026-09-07T02:32:05+00:00,14,TRON,TRX,0.179546,-0.1,0.41,11.97,16006853542.49,903393088.69
2026-09-07T02:32:05+00:00,15,Toncoin,TON,6.808148,0.22,5.23,-4.75,17413395988.81,938071430.72
2026-09-07T03:32:05+00:00,1,Bitcoin,BTC,57639.593145,-0.91,0.1,19.12,1173616684203.72,90694969724.7
2026-09-07T03:32:05+00:00,2,Ethereum,ETH,4251.501156,-0.73,-3.21,5.53,517391351549.8,39759313569.45
2026-09-07T03:32:05+00:00,3,Tether,USDT,0.972403,0.89,6.17,4.09,118919279004.31,5762926059.82
2026-09-07T03:32:05+00:00,4,BNB,BNB,594.197983,-1.24,6.74,6.3,90485059419.81,6976214052.64
2026-09-07T03:32:05+00:00,5,Solana,SOL,183.319523,0.45,1.87,6.94,84731529122.44,5551705029.83
2026-09-07T03:32:05+00:00,6,XRP,XRP,1.435419,-1.15,2.67,1.03,81425533107.38,2922617521.03
2026-09-07T03:32:05+00:00,7,Dogecoin,DOGE,0.123591,-1.85,4.39,16.99,18356992583.06,954018511.83
2026-09-07T03:32:05+00:00,8,Cardano,ADA,0.623846,1.15,0.99,-5.97,21414877362.17,1189102271.6
2026-09-07T03:32:05+00:00,9,Avalanche,AVAX,122.876965,-0.28,2.27,17.69,18830754776.67,1216958416.22
2026-09-07T03:32:05+00:00,10,Chainlink,LINK,25.398115,-1.52,4.97,5.14,16335636018.45,919970484.27
2026-09-07T03:32:05+00:00,11,Polkadot,DOT,8.514335,-0.45,1.47,17.82,11509618867.54,667206714.47
2026-09-07T03:32:05+00:00,12,Polygon,MATIC,0.97485,-1.59,2.31,-7.57,9036621089.16,281479413.0
2026-09-07T03:32:05+00:00,13,Litecoin,LTC,109.060258,0.74,-6.05,18.82,8330807400.68,690252770.94
2026-09-07T03:32:05+00:00,14,TRON,TRX,0.176971,-1.93,3.51,-6.52,16175205490.38,664038380.41
2026-09-07T03:32:05+00:00,15,Toncoin,TON,6.655377,1.1,3.42,14.94,17379483734.27,606492617.85
2026-09-07T04:32:05+00:00,1,Bitcoin,BTC,58071.357136,0.84,-0.63,17.63,1164244783270.18,102794942120.44
2026-09-07T04:32:05+00:00,2,Ethereum,ETH,4351.056087,-1.95,-7.76,7.77,519274984385.82,17946910520.51
2026-09-07T04:32:05+00:00,3,Tether,USDT,0.988664,0.92,-5.34,15.13,119967188333.43,4030408947.75
2026-09-07T04:32:05+00:00,4,BNB,BNB,607.474306,0.3,-0.98,8.69,89559411376.59,7021316453.81
2026-09-07T04:32:05+00:00,5,Solana,SOL,177.452129,0.58,2.08,-0.37,84207124873.89,6513530829.47
2026-09-07T04:32:05+00:00,6,XRP,XRP,1.457907,1.14,1.07,-4.77,80288233246.56,7163402810.42
2026-09-07T04:32:05+00:00,7,Dogecoin,DOGE,0.127537,1.31,-2.69,6.2,18474745949.5,1461754636.94
2026-09-07T04:32:05+00:00,8,Cardano,ADA,0.615714,-0.77,-1.14,16.08,21446971046.75,1528420326.67
2026-09-07T04:32:05+00:00,9,Avalanche,AVAX,124.988663,1.58,4.92,-5.08,18810640301.27,869870790.43
2026-09-07T04:32:05+00:00,10,Chainlink,LINK,25.998542,0.35,5.06,16.06,16051704090.52,1295900513.33
2026-09-07T04:32:05+00:00,11,Polkadot,DOT,8.934044,1.47,1.15,-5.42,11480069619.4,894010499.97
2026-09-07T04:32:05+00:00,12,Polygon,MATIC,0.990857,1.65,-2.45,-12.02,9109768733.29,708374164.03
2026-09-07T04:32:05+00:00,13,Litecoin,LTC,110.379704,1.0,6.91,-6.81,8417958898.26,593541638.25
2026-09-07T04:32:05+00:00,14,TRON,TRX,0.180623,-1.17,-3.92,11.29,16193916122.2,927087063.03
2026-09-07T04:32:05+00:00,15,Toncoin,TON,6.670792,1.23,4.35,-6.85,17327538288.36,1450012407.97
2026-09-07T05:32:05+00:00,1,Bitcoin,BTC,58958.130144,0.09,-0.37,5.63,1162726143292.91,48600445388.79
2026-09-07T05:32:05+00:00,2,Ethereum,ETH,4212.793124,0.8,-2.19,4.76,514993710135.56,31493049676.8
2026-09-07T05:32:05+00:00,3,Tether,USDT,0.978941,-1.82,7.95,-1.91,119054683852.88,8155745715.92
2026-09-07T05:32:05+00:00,4,BNB,BNB,622.897264,-1.38,1.56,-2.93,90235100095.65,2817325421.82
2026-09-07T05:32:05+00:00,5,Solana,SOL,173.912878,1.96,5.86,2.02,84513406508.69,3856726790.48
2026-09-07T05:32:05+00:00,6,XRP,XRP,1.443787,-0.3,7.14,11.85,81516505799.64,7112455463.83
2026-09-07T05:32:05+00:00,7,Dogecoin,DOGE,0.12414,-1.85,-4.78,-8.67,18147618231.73,604995258.69
2026-09-07T05:32:05+00:00,8,Cardano,ADA,0.614107,1.48,-0.67,18.15,21676265477.72,727799726.38
2026-09-07T05:32:05+00:00,9,Avalanche,AVAX,124.960981,-0.41,-6.08,18.58,18907733606.7,1213502843.87
2026-09-07T05:32:05+00:00,10,Chainlink,LINK,26.3404,1.83,2.72,-1.24,16183263272.07,641256029.61
2026-09-07T05:32:05+00:00,11,Polkadot,DOT,9.015087,1.97,-4.45,-13.65,11344336579.52,582775470.02
2026-09-07T05:32:05+00:00,12,Polygon,MATIC,1.003682,1.62,5.4,-13.35,9152119929.52,660446115.3
2026-09-07T05:32:05+00:00,13,Litecoin,LTC,113.389255,1.94,-7.11,-9.93,8442831725.49,725447801.14
2026-09-07T05:32:05+00:00,14,TRON,TRX,0.182921,-0.8,1.46,11.53,15972945219.81,795905186.39
2026-09-07T05:32:05+00:00,15,Toncoin,TON,6.740277,-1.5,-0.3,-9.1,17209506281.94,667588981.93
2026-09-07T06:32:05+00:00,1,Bitcoin,BTC,58240.846991,-1.95,3.48,-8.17,1159142694457.42,100223060642.67
2026-09-07T06:32:05+00:00,2,Ethereum,ETH,4223.064989,1.74,5.87,16.1,512282351965.55,29326710781.89
2026-09-07T06:32:05+00:00,3,Tether,USDT,0.975819,1.72,5.48,6.99,119885601227.98,6046409332.17
2026-09-07T06:32:05+00:00,4,BNB,BNB,624.209384,-0.09,2.05,-10.0,89697858217.27,3013003262.87
2026-09-07T06:32:05+00:00,5,Solana,SOL,181.214374,0.21,-5.68,15.48,84005677775.46,4617262379.42
2026-09-07T06:32:05+00:00,6,XRP,XRP,1.390664,-0.92,5.43,-3.29,80461832529.92,4816293699.08
2026-09-07T06:32:05+00:00,7,Dogecoin,DOGE,0.124625,1.61,-6.17,19.25,18137808171.12,1531751281.86
2026-09-07T06:32:05+00:00,8,Cardano,ADA,0.618179,-1.16,-0.36,-4.98,21395851050.87,905092161.02
2026-09-07T06:32:05+00:00,9,Avalanche,AVAX,123.21837,1.96,7.97,17.38,18847074642.69,899948632.08
2026-09-07T06:32:05+00:00,10,Chainlink,LINK,26.740924,-1.77,3.62,-4.73,16355076502.59,501579727.99
2026-09-07T06:32:05+00:00,11,Polkadot,DOT,8.931556,-0.64,-5.76,-14.93,11475751803.78,702185281.48
2026-09-07T06:32:05+00:00,12,Polygon,MATIC,0.961526,-0.26,6.59,-7.36,9112983852.15,348388673.58
2026-09-07T06:32:05+00:00,13,Litecoin,LTC,110.242796,1.08,3.39,-8.12,8329316807.41,296060191.1
2026-09-07T06:32:05+00:00,14,TRON,TRX,0.182179,-0.02,-3.62,-7.79,16136203528.82,1166693845.79
2026-09-07T06:32:05+00:00,15,Toncoin,TON,6.967874,0.33,-4.76,-12.7,17380519477.51,942631651.08
2026-09-07T07:32:05+00:00,1,Bitcoin,BTC,58393.0272,-1.78,4.97,-3.27,1178000644357.18,95788274536.91
2026-09-07T07:32:05+00:00,2,Ethereum,ETH,4293.280475,-1.94,6.56,1.68,519839181081.56,23723395527.07
2026-09-07T07:32:05+00:00,3,Tether,USDT,0.981163,1.33,-2.13,-9.28,119690796778.95,7883244351.88
2026-09-07T07:32:05+00:00,4,BNB,BNB,594.140257,0.08,-0.87,3.05,89515872606.15,6573360797.47
2026-09-07T07:32:05+00:00,5,Solana,SOL,182.318072,1.46,-2.86,9.89,84199784839.67,6336664275.61
2026-09-07T07:32:05+00:00,6,XRP,XRP,1.382615,1.49,7.26,2.32,81021568790.98,5008281059.49
2026-09-07T07:32:05+00:00,7,Dogecoin,DOGE,0.126282,-1.92,7.48,-7.17,18183756140.97,661737600.67
2026-09-07T07:32:05+00:00,8,Cardano,ADA,0.602837,1.27,-7.52,-11.62,21585555928.7,896659561.52
2026-09-07T07:32:05+00:00,9,Avalanche,AVAX,120.634938,0.4,1.22,3.3,19077005230.1,687265613.82
2026-09-07T07:32:05+00:00,10,Chainlink,LINK,26.699121,0.87,-7.28,-10.69,16197923778.52,972734384.15
2026-09-07T07:32:05+00:00,11,Polkadot,DOT,8.654038,-1.51,-1.51,-10.21,11420933155.0,930985727.28
2026-09-07T07:32:05+00:00,12,Polygon,MATIC,0.959257,0.29,3.95,-9.25,9159334517.68,784919205.66
2026-09-07T07:32:05+00:00,13,Litecoin,LTC,111.649695,-0.32,5.44,3.4,8382466423.59,726411135.81
2026-09-07T07:32:05+00:00,14,TRON,TRX,0.184007,-0.65,-4.15,-3.27,16079257366.68,1430859401.64
2026-09-07T07:32:05+00:00,15,Toncoin,TON,6.964917,1.65,5.04,14.67,17145529398.16,1056034725.06
2026-09-07T08:32:05+00:00,1,Bitcoin,BTC,59209.729148,1.74,-4.01,-0.23,1173104941760.53,60683124338.49
2026-09-07T08:32:05+00:00,2,Ethereum,ETH,4303.016876,-1.72,-1.07,2.67,511054944297.72,19796031404.03
2026-09-07T08:32:05+00:00,3,Tether,USDT,1.028182,1.11,6.99,7.16,120742244624.74,9967485342.98
2026-09-07T08:32:05+00:00,4,BNB,BNB,626.471909,-1.86,2.27,-5.7,90521903814.29,4185819985.03
2026-09-07T08:32:05+00:00,5,Solana,SOL,179.37361,1.7,1.94,-6.23,84434274840.59,4728212603.5
2026-09-07T08:32:05+00:00,6,XRP,XRP,1.458414,-0.85,-3.11,7.66,80385017639.38,5318245322.27
2026-09-07T08:32:05+00:00,7,Dogecoin,DOGE,0.129448,0.06,-3.71,1.32,18312382325.91,711951254.79
2026-09-07T08:32:05+00:00,8,Cardano,ADA,0.59819,-1.47,-3.3,-0.77,21408972073.33,958986891.35
2026-09-07T08:32:05+00:00,9,Avalanche,AVAX,121.157896,0.19,5.44,6.35,19026668108.58,1311407374.6
2026-09-07T08:32:05+00:00,10,Chainlink,LINK,25.651708,0.84,-0.63,4.18,16236547098.03,941834559.41
2026-09-07T08:32:05+00:00,11,Polkadot,DOT,8.670287,-1.03,-4.45,2.94,11373363140.74,742607390.16
2026-09-07T08:32:05+00:00,12,Polygon,MATIC,0.951298,-0.59,5.79,-6.65,9110310881.77,541308414.04
2026-09-07T08:32:05+00:00,13,Litecoin,LTC,110.948826,1.95,-3.27,12.02,8342639202.27,285666604.35
2026-09-07T08:32:05+00:00,14,TRON,TRX,0.185032,-0.24,-7.01,-1.42,16080646883.09,1193408963.48
2026-09-07T08:32:05+00:00,15,Toncoin,TON,6.679634,-1.1,7.35,10.85,17180464477.05,868822374.82
2026-09-07T09:32:05+00:00,1,Bitcoin,BTC,57116.47592,0.7,1.86,14.75,1177515931216.12,71447356229.07
2026-09-07T09:32:05+00:00,2,Ethereum,ETH,4356.611303,0.97,4.16,1.63,518940604114.15,37416770617.15
2026-09-07T09:32:05+00:00,3,Tether,USDT,1.024882,-1.49,5.93,-14.85,120637625698.15,7818008804.66
2026-09-07T09:32:05+00:00,4,BNB,BNB,612.262228,1.85,1.15,-0.37,90711769771.07,7429384028.55
2026-09-07T09:32:05+00:00,5,Solana,SOL,180.072249,-0.48,-0.76,1.03,84776526625.0,4015341049.52
2026-09-07T09:32:05+00:00,6,XRP,XRP,1.410686,0.22,-1.85,-3.73,81465066249.28,6558892269.36
2026-09-07T09:32:05+00:00,7,Dogecoin,DOGE,0.125997,-0.22,-5.05,-4.36,18170066566.48,1180825217.22
2026-09-07T09:32:05+00:00,8,Cardano,ADA,0.614996,-1.65,6.72,-3.66,21647657658.32,1726217243.77
2026-09-07T09:32:05+00:00,9,Avalanche,AVAX,127.649529,-1.18,-1.18,16.87,18814063064.98,624083971.77
2026-09-07T09:32:05+00:00,10,Chainlink,LINK,26.221766,-0.01,6.72,12.07,16212473872.28,1456374399.43
2026-09-07T09:32:05+00:00,11,Polkadot,DOT,8.779181,0.07,2.96,-1.37,11367558348.1,748788834.08
2026-09-07T09:32:05+00:00,12,Polygon,MATIC,0.971245,1.79,2.82,3.38,9027011861.82,477430914.92
2026-09-07T09:32:05+00:00,13,Litecoin,LTC,111.731627,0.25,1.18,15.79,8478031130.6,497303383.37
2026-09-07T09:32:05+00:00,14,TRON,TRX,0.18035,0.5,7.94,-2.99,16109704697.16,1271145947.0
2026-09-07T09:32:05+00:00,15,Toncoin,TON,6.704864,-0.73,7.65,13.91,17304357387.65,633711178.35
2026-09-07T10:32:05+00:00,1,Bitcoin,BTC,58081.316876,0.76,5.13,19.66,1179082559863.69,64646277204.93
2026-09-07T10:32:05+00:00,2,Ethereum,ETH,4265.56418,-0.84,0.19,2.67,512781276331.06,21127411130.84
2026-09-07T10:32:05+00:00,3,Tether,USDT,1.002602,0.41,-2.35,19.78,120327629716.21,3904658479.84
2026-09-07T10:32:05+00:00,4,BNB,BNB,611.255149,1.15,-3.09,9.17,89305059185.7,4353719251.09
2026-09-07T10:32:05+00:00,5,Solana,SOL,180.144378,0.34,2.69,-8.12,84396389914.94,5333656775.71
2026-09-07T10:32:05+00:00,6,XRP,XRP,1.413355,0.59,0.5,19.9,81120637706.53,4427948267.49
2026-09-07T10:32:05+00:00,7,Dogecoin,DOGE,0.125046,-1.37,4.15,-11.27,18153637923.93,736248294.73
2026-09-07T10:32:05+00:00,8,Cardano,ADA,0.612275,1.29,1.81,13.23,21311709547.64,661113717.21
2026-09-07T10:32:05+00:00,9,Avalanche,AVAX,124.902285,-0.71,3.45,-2.62,18874377557.43,873935460.87
2026-09-07T10:32:05+00:00,10,Chainlink,LINK,25.910756,1.62,1.32,-2.79,16183747645.48,860858210.71
2026-09-07T10:32:05+00:00,11,Polkadot,DOT,8.691891,1.56,1.32,18.59,11386238166.51,766201783.2
2026-09-07T10:32:05+00:00,12,Polygon,MATIC,0.975087,-1.82,6.89,14.92,9066292416.52,763781806.51
2026-09-07T10:32:05+00:00,13,Litecoin,LTC,113.11014,-0.79,1.64,18.6,8399252714.01,730654510.69
2026-09-07T10:32:05+00:00,14,TRON,TRX,0.180069,-0.44,3.5,-7.25,16038548837.72,1328547309.57
2026-09-07T10:32:05+00:00,15,Toncoin,TON,6.837864,1.17,-4.11,-8.93,17251005032.85,712641783.51
